code,name,signal_date,buy_price,ma5_distance,pressure_distance,score,entry_reason,risk_warning
000011,深物业A,2022-05-05,11.649299999999998,0.048629531388152146,0.32293423271500843,100,MA5距离=4.8630%，满足3%-10%；20日压力距离=32.2934%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000012,南  玻Ａ,2022-05-05,5.7556400000000005,0.03435934144595565,0.3183391003460207,100,MA5距离=3.4359%，满足3%-10%；20日压力距离=31.8339%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000014,沙河股份,2022-04-28,10.05898,0.09666188818349385,0.380018674136321,100,MA5距离=9.6662%，满足3%-10%；20日压力距离=38.0019%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000014,沙河股份,2022-05-05,10.80676,0.05032405642394192,0.3411978221415608,100,MA5距离=5.0324%，满足3%-10%；20日压力距离=34.1198%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000016,*ST康佳A,2020-04-02,8.843580000000001,0.05986489634288369,0.4956043956043956,100,MA5距离=5.9865%，满足3%-10%；20日压力距离=49.5604%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000016,*ST康佳A,2024-08-15,2.3751800000000003,0.07979184735472687,0.35341365461847385,100,MA5距离=7.9792%，满足3%-10%；20日压力距离=35.3414%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000016,*ST康佳A,2024-08-16,2.40402,0.036846615252784855,0.39256198347107446,100,MA5距离=3.6847%，满足3%-10%；20日压力距离=39.2562%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000016,*ST康佳A,2024-11-21,5.43428,0.05193328278999242,0.39459459459459467,100,MA5距离=5.1933%，满足3%-10%；20日压力距离=39.4595%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000016,*ST康佳A,2024-12-02,5.2015,0.03960396039603964,0.4228571428571428,100,MA5距离=3.9604%，满足3%-10%；20日压力距离=42.2857%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000016,*ST康佳A,2024-12-03,5.290080000000001,0.035825545171339596,0.3815789473684209,100,MA5距离=3.5826%，满足3%-10%；20日压力距离=38.1579%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000016,*ST康佳A,2025-02-10,4.908980000000001,0.040704993705413334,0.3870967741935484,100,MA5距离=4.0705%，满足3%-10%；20日压力距离=38.7097%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000016,*ST康佳A,2026-02-09,3.94696,0.056889352818371604,0.3333333333333335,100,MA5距离=5.6889%，满足3%-10%；20日压力距离=33.3333%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000016,*ST康佳A,2026-02-10,3.9448999999999996,0.0496083550913838,0.34328358208955245,100,MA5距离=4.9608%，满足3%-10%；20日压力距离=34.3284%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000016,*ST康佳A,2026-07-01,2.38754,0.044003451251078456,0.44214876033057865,100,MA5距离=4.4003%，满足3%-10%；20日压力距离=44.2149%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000016,*ST康佳A,2026-07-02,2.42256,0.07993197278911572,0.3582677165354331,100,MA5距离=7.9932%，满足3%-10%；20日压力距离=35.8268%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000017,深中华A,2020-02-10,3.6441399999999993,0.03165630299604312,0.3205479452054796,100,MA5距离=3.1656%，满足3%-10%；20日压力距离=32.0548%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000017,深中华A,2020-04-03,3.7141800000000003,0.07875762617859118,0.3958868894601541,100,MA5距离=7.8758%，满足3%-10%；20日压力距离=39.5887%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000017,深中华A,2020-04-07,3.7801000000000005,0.0626702997275203,0.39230769230769225,100,MA5距离=6.2670%，满足3%-10%；20日压力距离=39.2308%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000017,深中华A,2020-06-01,2.2660000000000005,0.04090909090909084,0.462882096069869,100,MA5距离=4.0909%，满足3%-10%；20日压力距离=46.2882%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000017,深中华A,2020-06-02,2.30102,0.03401969561324981,0.37662337662337664,100,MA5距离=3.4020%，满足3%-10%；20日压力距离=37.6623%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000017,深中华A,2024-02-20,10.763499999999999,0.059330143540669955,0.3441734417344174,100,MA5距离=5.9330%，满足3%-10%；20日压力距离=34.4173%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000017,深中华A,2024-03-20,9.89006,0.04873984586544469,0.31082423038728885,100,MA5距离=4.8740%，满足3%-10%；20日压力距离=31.0824%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000017,深中华A,2024-04-29,7.30064,0.04119638826185112,0.4363143631436314,100,MA5距离=4.1196%，满足3%-10%；20日压力距离=43.6314%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000017,深中华A,2024-05-06,7.50458,0.0746637386769147,0.35376756066411236,100,MA5距离=7.4664%，满足3%-10%；20日压力距离=35.3768%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000017,深中华A,2024-05-07,7.66114,0.036568970153267044,0.37483787289234755,100,MA5距离=3.6569%，满足3%-10%；20日压力距离=37.4838%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000020,深华发Ａ,2024-02-27,14.799040000000002,0.07669821826280626,0.3464770523594051,100,MA5距离=7.6698%，满足3%-10%；20日压力距离=34.6477%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000020,深华发Ａ,2024-04-25,11.8656,0.044270833333333315,0.3881961762261014,100,MA5距离=4.4271%，满足3%-10%；20日压力距离=38.8196%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000020,深华发Ａ,2024-04-26,12.00156,0.03501544799176118,0.3532338308457711,100,MA5距离=3.5015%，满足3%-10%；20日压力距离=35.3234%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000020,深华发Ａ,2024-04-29,12.289959999999999,0.04089842440496157,0.3027375201288245,100,MA5距离=4.0898%，满足3%-10%；20日压力距离=30.2738%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000023,*ST深天,2024-02-21,4.16326,0.07372587827808018,0.44239631336405527,100,MA5距离=7.3726%，满足3%-10%；20日压力距离=44.2396%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000023,*ST深天,2024-02-22,4.27862,0.09773712084737596,0.3596491228070177,100,MA5距离=9.7737%，满足3%-10%；20日压力距离=35.9649%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000023,*ST深天,2024-05-17,2.33192,0.09982332155477029,0.4497991967871484,100,MA5距离=9.9823%，满足3%-10%；20日压力距离=44.9799%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000023,*ST深天,2024-05-20,2.44728,0.09848484848484848,0.31417624521072807,100,MA5距离=9.8485%，满足3%-10%；20日压力距离=31.4176%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000023,*ST深天,2024-06-13,1.90138,0.04550379198266514,0.4145077720207254,100,MA5距离=4.5504%，满足3%-10%；20日压力距离=41.4508%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000023,*ST深天,2024-06-14,1.9281599999999999,0.08440170940170937,0.3448275862068967,100,MA5距离=8.4402%，满足3%-10%；20日压力距离=34.4828%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000025,特  力Ａ,2022-05-05,11.16726,0.04039845047039281,0.36081560283687947,100,MA5距离=4.0398%，满足3%-10%；20日压力距离=36.0816%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000025,特  力Ａ,2022-07-05,24.95484,0.07767871883770834,0.3527384144006128,100,MA5距离=7.7679%，满足3%-10%；20日压力距离=35.2738%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000025,特  力Ａ,2022-07-06,25.52752,0.08457069076823757,0.3139880952380953,100,MA5距离=8.4571%，满足3%-10%；20日压力距离=31.3988%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000025,特  力Ａ,2024-02-08,14.432360000000001,0.04196403083071647,0.30205479452054806,100,MA5距离=4.1964%，满足3%-10%；20日压力距离=30.2055%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000028,国药一致,2023-06-30,42.93864000000001,0.04610439454999033,0.3586333409768402,100,MA5距离=4.6104%，满足3%-10%；20日压力距离=35.8633%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000029,深深房Ａ,2022-04-28,7.8733200000000005,0.05442176870748304,0.3933002481389578,100,MA5距离=5.4422%，满足3%-10%；20日压力距离=39.3300%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000030,富奥股份,2020-03-25,5.545520000000001,0.04940564635958395,0.3061946902654866,100,MA5距离=4.9406%，满足3%-10%；20日压力距离=30.6195%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000031,大悦城,2022-04-29,3.9263600000000003,0.030954879328436484,0.37404580152671757,100,MA5距离=3.0955%，满足3%-10%；20日压力距离=37.4046%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000031,大悦城,2022-05-05,3.9861000000000004,0.069767441860465,0.3043478260869567,100,MA5距离=6.9767%，满足3%-10%；20日压力距离=30.4348%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000032,深桑达Ａ,2020-03-20,16.253400000000003,0.0361216730038023,0.30397553516819564,100,MA5距离=3.6122%，满足3%-10%；20日压力距离=30.3976%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000032,深桑达Ａ,2024-01-15,17.83342,0.040198683146586665,0.3642420877290393,100,MA5距离=4.0199%，满足3%-10%；20日压力距离=36.4242%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000034,神州数码,2025-04-11,36.69478,0.034637624207039856,0.3372219207813348,100,MA5距离=3.4638%，满足3%-10%；20日压力距离=33.7222%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000034,神州数码,2025-04-14,36.87194,0.039443544332085564,0.3246439129266326,100,MA5距离=3.9444%，满足3%-10%；20日压力距离=32.4644%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000035,中国天楹,2022-10-13,4.88426,0.04386334879797558,0.42424242424242414,100,MA5距离=4.3863%，满足3%-10%；20日压力距离=42.4242%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000035,中国天楹,2022-10-14,4.95224,0.044093178036605604,0.404382470119522,100,MA5距离=4.4093%，满足3%-10%；20日压力距离=40.4382%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000037,深南电A,2022-07-05,8.5387,0.03739445114595883,0.3127906976744186,100,MA5距离=3.7394%，满足3%-10%；20日压力距离=31.2791%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000037,深南电A,2024-03-07,8.281200000000002,0.05223880597014924,0.4645390070921985,100,MA5距离=5.2239%，满足3%-10%；20日压力距离=46.4539%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000037,深南电A,2026-04-16,10.0528,0.03073770491803286,0.3111332007952285,100,MA5距离=3.0738%，满足3%-10%；20日压力距离=31.1133%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000039,中集集团,2021-02-09,13.99564,0.03620841919340601,0.34517045454545464,100,MA5距离=3.6208%，满足3%-10%；20日压力距离=34.5170%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000039,中集集团,2021-02-10,14.06568,0.058142940831868675,0.31072664359861607,100,MA5距离=5.8143%，满足3%-10%；20日压力距离=31.0727%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000040,*ST旭蓝,2020-02-07,3.37634,0.03416717510677245,0.3451327433628317,100,MA5距离=3.4167%，满足3%-10%；20日压力距离=34.5133%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
000040,*ST旭蓝,2020-02-10,3.41548,0.04945717732207484,0.3103448275862068,100,MA5距离=4.9457%，满足3%-10%；20日压力距离=31.0345%，满足30%-50%,当前历史研究版本尚未应用历史流通市值和历史ST过滤；buy_price为T+1计划挂单价，实际成交仍要求T+1开盘价不高于该价格。
